,age,height,weight,overall_rating,potential,total_attack,total_skill,total_movement,total_power,total_mentality,total_defending,total_goalkeeping,player_fifa_api_id,player_name
178583,19.0,175.26,161,66.0,78.0,280.0,302.0,356.0,287.0,311.0,205.0,54.0,204254,Wallace
178581,19.0,175.26,161,66.0,78.0,280.0,302.0,356.0,287.0,311.0,205.0,54.0,204254,Wallace
178580,19.0,175.26,161,65.0,78.0,273.0,302.0,357.0,275.0,308.0,193.0,54.0,204254,Wallace
178564,26.0,182.88,165,65.0,66.0,306.0,358.0,343.0,350.0,303.0,187.0,45.0,187027,Wallace
178565,25.0,182.88,165,64.0,67.0,316.0,358.0,343.0,354.0,307.0,182.0,45.0,187027,Wallace
178566,25.0,182.88,165,64.0,67.0,306.0,360.0,349.0,354.0,308.0,181.0,45.0,187027,Wallace
178567,24.0,182.88,165,64.0,69.0,307.0,358.0,347.0,348.0,307.0,185.0,45.0,187027,Wallace
178568,24.0,182.88,165,64.0,71.0,295.0,358.0,331.0,355.0,297.0,180.0,45.0,187027,Wallace
178582,19.0,175.26,161,66.0,78.0,280.0,302.0,356.0,287.0,311.0,205.0,54.0,204254,Wallace
178570,22.0,182.88,165,65.0,74.0,295.0,343.0,347.0,361.0,327.0,180.0,131.0,187027,Wallace
178571,21.0,182.88,165,63.0,74.0,269.0,329.0,347.0,349.0,293.0,180.0,125.0,187027,Wallace
178569,23.0,182.88,165,64.0,74.0,295.0,343.0,347.0,361.0,297.0,180.0,45.0,187027,Wallace
178573,21.0,175.26,161,70.0,80.0,289.0,309.0,370.0,323.0,321.0,206.0,59.0,204254,Wallace
178574,21.0,175.26,161,70.0,80.0,289.0,309.0,370.0,326.0,321.0,206.0,59.0,204254,Wallace
178575,20.0,175.26,161,67.0,77.0,284.0,304.0,373.0,322.0,316.0,195.0,54.0,204254,Wallace
178576,20.0,175.26,161,68.0,78.0,286.0,303.0,373.0,319.0,316.0,200.0,54.0,204254,Wallace
178577,20.0,175.26,161,65.0,78.0,273.0,302.0,357.0,275.0,308.0,195.0,54.0,204254,Wallace
178578,19.0,175.26,161,65.0,78.0,273.0,302.0,357.0,275.0,308.0,195.0,54.0,204254,Wallace
178579,19.0,175.26,161,65.0,78.0,273.0,302.0,357.0,275.0,308.0,195.0,54.0,204254,Wallace
178572,20.0,182.88,165,63.0,74.0,269.0,329.0,347.0,349.0,293.0,180.0,125.0,187027,Wallace
178736,22.0,177.8,185,74.0,80.0,344.0,348.0,315.0,352.0,283.0,93.0,49.0,188860,Walter
178733,24.0,177.8,185,75.0,79.0,362.0,355.0,304.0,380.0,324.0,93.0,49.0,188860,Walter
178734,24.0,177.8,185,75.0,79.0,362.0,346.0,304.0,377.0,324.0,93.0,49.0,188860,Walter
178735,22.0,177.8,185,75.0,79.0,362.0,346.0,304.0,377.0,324.0,93.0,49.0,188860,Walter
178743,17.0,177.8,185,73.0,82.0,339.0,315.0,379.0,371.0,317.0,102.0,125.0,188860,Walter
178732,24.0,177.8,185,75.0,79.0,362.0,355.0,283.0,380.0,324.0,93.0,49.0,188860,Walter
178739,20.0,177.8,185,70.0,82.0,328.0,315.0,369.0,373.0,308.0,102.0,125.0,188860,Walter
178740,20.0,177.8,185,71.0,82.0,333.0,315.0,369.0,373.0,309.0,102.0,125.0,188860,Walter
178741,19.0,177.8,185,73.0,82.0,339.0,315.0,372.0,381.0,309.0,102.0,125.0,188860,Walter
178742,19.0,177.8,185,73.0,82.0,339.0,315.0,379.0,371.0,317.0,102.0,125.0,188860,Walter
178738,21.0,177.8,185,76.0,82.0,344.0,342.0,373.0,395.0,275.0,93.0,49.0,188860,Walter
178731,24.0,177.8,185,75.0,79.0,362.0,355.0,283.0,380.0,324.0,93.0,49.0,188860,Walter
178737,21.0,177.8,185,76.0,82.0,346.0,353.0,359.0,383.0,285.0,93.0,49.0,188860,Walter
178729,24.0,177.8,185,75.0,79.0,362.0,355.0,283.0,380.0,324.0,93.0,49.0,188860,Walter
178719,26.0,177.8,185,77.0,78.0,369.0,364.0,286.0,380.0,333.0,93.0,49.0,188860,Walter
178720,26.0,177.8,185,77.0,79.0,369.0,364.0,286.0,380.0,333.0,93.0,49.0,188860,Walter
178721,26.0,177.8,185,77.0,79.0,369.0,364.0,286.0,380.0,333.0,93.0,49.0,188860,Walter
178722,26.0,177.8,185,77.0,79.0,369.0,364.0,286.0,380.0,333.0,93.0,49.0,188860,Walter
178723,26.0,177.8,185,77.0,79.0,369.0,364.0,286.0,380.0,333.0,93.0,49.0,188860,Walter
178730,24.0,177.8,185,75.0,79.0,362.0,355.0,283.0,380.0,324.0,93.0,49.0,188860,Walter
178725,24.0,177.8,185,77.0,79.0,369.0,364.0,286.0,380.0,333.0,93.0,49.0,188860,Walter
178726,24.0,177.8,185,75.0,79.0,362.0,355.0,283.0,380.0,327.0,93.0,49.0,188860,Walter
178727,24.0,177.8,185,75.0,79.0,362.0,355.0,283.0,380.0,327.0,93.0,49.0,188860,Walter
178728,24.0,177.8,185,75.0,79.0,362.0,355.0,283.0,380.0,327.0,93.0,49.0,188860,Walter
178724,26.0,177.8,185,77.0,79.0,369.0,364.0,286.0,380.0,333.0,93.0,49.0,188860,Walter
178762,19.0,175.26,146,64.0,75.0,240.0,300.0,382.0,244.0,214.0,75.0,58.0,210872,Wanderson
178763,19.0,175.26,146,63.0,75.0,240.0,300.0,369.0,243.0,214.0,75.0,58.0,210872,Wanderson
178764,19.0,175.26,146,63.0,75.0,240.0,300.0,369.0,243.0,214.0,75.0,58.0,210872,Wanderson
178765,19.0,175.26,146,63.0,75.0,240.0,299.0,369.0,243.0,214.0,75.0,58.0,210872,Wanderson
178766,19.0,175.26,146,60.0,72.0,216.0,285.0,365.0,238.0,202.0,75.0,58.0,210872,Wanderson
178768,18.0,175.26,146,59.0,71.0,237.0,285.0,340.0,238.0,202.0,75.0,58.0,210872,Wanderson
178769,18.0,175.26,146,59.0,71.0,237.0,285.0,341.0,235.0,196.0,50.0,58.0,210872,Wanderson
178770,17.0,175.26,146,55.0,71.0,237.0,274.0,346.0,251.0,189.0,50.0,58.0,210872,Wanderson
178771,12.0,175.26,146,55.0,71.0,237.0,274.0,346.0,251.0,189.0,50.0,58.0,210872,Wanderson
178761,20.0,175.26,146,64.0,75.0,240.0,300.0,382.0,244.0,214.0,75.0,58.0,210872,Wanderson
178767,19.0,175.26,146,61.0,72.0,237.0,285.0,365.0,238.0,202.0,75.0,58.0,210872,Wanderson
178760,20.0,175.26,146,63.0,75.0,240.0,300.0,382.0,244.0,214.0,75.0,58.0,210872,Wanderson
178758,20.0,175.26,146,63.0,73.0,240.0,300.0,382.0,244.0,214.0,75.0,58.0,210872,Wanderson
178748,21.0,175.26,146,71.0,79.0,289.0,344.0,390.0,288.0,223.0,54.0,63.0,210872,Wanderson
178759,20.0,175.26,146,63.0,75.0,240.0,300.0,382.0,244.0,214.0,75.0,58.0,210872,Wanderson
178749,21.0,175.26,146,70.0,78.0,282.0,340.0,390.0,288.0,223.0,54.0,63.0,210872,Wanderson
178751,21.0,175.26,146,68.0,78.0,260.0,335.0,388.0,288.0,214.0,53.0,63.0,210872,Wanderson
178752,21.0,175.26,146,67.0,77.0,260.0,335.0,388.0,280.0,214.0,53.0,63.0,210872,Wanderson
178750,21.0,175.26,146,69.0,79.0,268.0,339.0,388.0,288.0,219.0,53.0,63.0,210872,Wanderson
178754,21.0,175.26,146,67.0,77.0,253.0,333.0,388.0,280.0,214.0,53.0,63.0,210872,Wanderson
178755,21.0,175.26,146,66.0,76.0,253.0,333.0,388.0,271.0,214.0,53.0,63.0,210872,Wanderson
178756,20.0,175.26,146,67.0,77.0,253.0,333.0,391.0,278.0,214.0,53.0,63.0,210872,Wanderson
178757,20.0,175.26,146,67.0,77.0,253.0,333.0,391.0,278.0,214.0,53.0,63.0,210872,Wanderson
178753,21.0,175.26,146,67.0,77.0,253.0,333.0,388.0,280.0,214.0,53.0,63.0,210872,Wanderson
178807,18.0,182.88,159,64.0,66.0,261.0,281.0,323.0,293.0,263.0,196.0,68.0,225725,Washington
178802,27.0,182.88,159,67.0,68.0,268.0,290.0,325.0,332.0,314.0,204.0,68.0,225725,Washington
178803,27.0,182.88,159,64.0,65.0,268.0,289.0,327.0,325.0,287.0,182.0,68.0,225725,Washington
178804,27.0,182.88,159,64.0,65.0,261.0,281.0,323.0,293.0,271.0,196.0,68.0,225725,Washington
178805,26.0,182.88,159,64.0,66.0,261.0,281.0,323.0,293.0,271.0,196.0,68.0,225725,Washington
178806,26.0,182.88,159,64.0,66.0,261.0,281.0,323.0,293.0,263.0,196.0,68.0,225725,Washington
178962,27.0,182.88,172,71.0,83.0,332.0,269.0,353.0,339.0,297.0,91.0,114.0,164157,Weldon
178961,28.0,182.88,172,71.0,74.0,337.0,278.0,357.0,339.0,306.0,91.0,114.0,164157,Weldon
178963,26.0,182.88,172,71.0,83.0,332.0,269.0,353.0,339.0,297.0,91.0,114.0,164157,Weldon
178960,28.0,182.88,172,71.0,74.0,337.0,278.0,357.0,339.0,306.0,91.0,114.0,164157,Weldon
178956,30.0,182.88,172,67.0,67.0,325.0,299.0,339.0,324.0,275.0,75.0,54.0,164157,Weldon
178958,29.0,182.88,172,75.0,78.0,353.0,309.0,359.0,350.0,331.0,75.0,139.0,164157,Weldon
178957,30.0,182.88,172,75.0,67.0,353.0,318.0,358.0,353.0,283.0,75.0,54.0,164157,Weldon
178955,33.0,182.88,172,67.0,67.0,325.0,299.0,339.0,324.0,275.0,75.0,54.0,164157,Weldon
178959,29.0,182.88,172,74.0,76.0,343.0,294.0,360.0,347.0,312.0,74.0,124.0,164157,Weldon
178986,27.0,185.42,157,62.0,66.0,140.0,199.0,358.0,292.0,311.0,226.0,53.0,177573,Weligton
178985,28.0,185.42,157,62.0,65.0,178.0,180.0,355.0,268.0,299.0,221.0,100.0,177573,Weligton
178984,29.0,185.42,157,68.0,72.0,194.0,254.0,361.0,314.0,292.0,228.0,115.0,177573,Weligton
178983,30.0,185.42,157,76.0,77.0,214.0,260.0,373.0,335.0,341.0,247.0,118.0,177573,Weligton
178982,30.0,185.42,157,75.0,77.0,214.0,260.0,373.0,335.0,341.0,245.0,118.0,177573,Weligton
178981,31.0,185.42,157,76.0,77.0,204.0,256.0,369.0,327.0,293.0,246.0,44.0,177573,Weligton
178979,32.0,185.42,157,72.0,72.0,207.0,249.0,296.0,304.0,292.0,227.0,44.0,177573,Weligton
178978,32.0,185.42,157,72.0,72.0,207.0,249.0,294.0,295.0,292.0,227.0,44.0,177573,Weligton
178977,33.0,185.42,157,75.0,75.0,217.0,249.0,294.0,300.0,269.0,232.0,44.0,177573,Weligton
178976,33.0,185.42,157,76.0,76.0,217.0,249.0,287.0,300.0,273.0,240.0,44.0,177573,Weligton
178975,33.0,185.42,157,77.0,77.0,217.0,249.0,287.0,300.0,274.0,243.0,44.0,177573,Weligton
178980,31.0,185.42,157,73.0,78.0,207.0,249.0,358.0,326.0,292.0,227.0,44.0,177573,Weligton
178973,33.0,185.42,157,78.0,78.0,223.0,249.0,287.0,308.0,278.0,245.0,44.0,177573,Weligton
178972,33.0,185.42,157,78.0,78.0,225.0,249.0,287.0,308.0,278.0,245.0,44.0,177573,Weligton
178971,33.0,185.42,157,78.0,78.0,225.0,249.0,287.0,308.0,278.0,245.0,44.0,177573,Weligton
178970,34.0,185.42,157,78.0,78.0,234.0,242.0,288.0,312.0,280.0,245.0,44.0,177573,Weligton
178969,34.0,185.42,157,78.0,78.0,234.0,242.0,288.0,312.0,280.0,245.0,44.0,177573,Weligton
178968,35.0,185.42,157,76.0,76.0,236.0,242.0,283.0,285.0,280.0,239.0,44.0,177573,Weligton
178967,35.0,185.42,157,76.0,76.0,237.0,242.0,283.0,285.0,288.0,239.0,44.0,177573,Weligton
178966,35.0,185.42,157,77.0,77.0,237.0,242.0,283.0,285.0,289.0,241.0,44.0,177573,Weligton
178965,36.0,185.42,157,78.0,78.0,231.0,250.0,301.0,301.0,284.0,245.0,49.0,177573,Weligton
178964,36.0,185.42,157,78.0,78.0,231.0,250.0,294.0,301.0,284.0,245.0,49.0,177573,Weligton
178974,33.0,185.42,157,77.0,77.0,217.0,249.0,287.0,300.0,274.0,243.0,44.0,177573,Weligton
179017,19.0,187.96,198,67.0,70.0,312.0,275.0,319.0,329.0,244.0,66.0,115.0,184845,Wellington
179016,19.0,187.96,198,67.0,70.0,312.0,275.0,319.0,329.0,244.0,66.0,115.0,184845,Wellington
179015,20.0,187.96,198,71.0,75.0,326.0,294.0,326.0,349.0,278.0,66.0,121.0,184845,Wellington
179014,21.0,187.96,198,72.0,81.0,330.0,303.0,327.0,320.0,278.0,66.0,123.0,184845,Wellington
179011,23.0,187.96,198,69.0,81.0,324.0,295.0,303.0,326.0,246.0,50.0,51.0,184845,Wellington
179012,22.0,187.96,198,69.0,81.0,324.0,295.0,303.0,326.0,246.0,50.0,51.0,184845,Wellington
179010,24.0,187.96,198,68.0,81.0,330.0,280.0,303.0,326.0,246.0,50.0,51.0,184845,Wellington
179013,22.0,187.96,198,71.0,81.0,321.0,302.0,327.0,317.0,278.0,66.0,123.0,184845,Wellington
179025,27.0,182.88,163,79.0,86.0,383.0,402.0,376.0,365.0,391.0,201.0,150.0,135472,Wendel
179029,24.0,182.88,163,65.0,81.0,324.0,340.0,341.0,328.0,350.0,204.0,87.0,135472,Wendel
179028,25.0,182.88,163,65.0,81.0,324.0,314.0,341.0,328.0,350.0,204.0,134.0,135472,Wendel
179027,26.0,182.88,163,81.0,86.0,399.0,408.0,385.0,383.0,395.0,224.0,159.0,135472,Wendel
179026,26.0,182.88,163,80.0,86.0,393.0,399.0,380.0,379.0,393.0,221.0,155.0,135472,Wendel
179024,28.0,182.88,163,78.0,86.0,383.0,402.0,376.0,365.0,343.0,201.0,56.0,135472,Wendel
179021,30.0,182.88,163,72.0,72.0,365.0,383.0,357.0,349.0,344.0,208.0,56.0,135472,Wendel
179022,30.0,182.88,163,75.0,75.0,370.0,386.0,359.0,351.0,341.0,201.0,56.0,135472,Wendel
179023,28.0,182.88,163,75.0,75.0,370.0,386.0,359.0,351.0,341.0,201.0,56.0,135472,Wendel
179020,31.0,182.88,163,71.0,71.0,365.0,383.0,357.0,339.0,344.0,202.0,56.0,135472,Wendel
179019,31.0,182.88,163,70.0,70.0,361.0,378.0,357.0,327.0,344.0,197.0,56.0,135472,Wendel
179018,31.0,182.88,163,69.0,69.0,355.0,373.0,357.0,323.0,340.0,197.0,56.0,135472,Wendel
179049,13.0,175.26,146,64.0,73.0,248.0,262.0,365.0,240.0,292.0,192.0,49.0,216466,Wendell
179048,19.0,175.26,146,64.0,73.0,248.0,262.0,365.0,240.0,292.0,192.0,49.0,216466,Wendell
179046,20.0,175.26,146,64.0,73.0,248.0,262.0,365.0,240.0,292.0,192.0,49.0,216466,Wendell
179045,20.0,175.26,146,67.0,76.0,256.0,269.0,345.0,248.0,304.0,201.0,49.0,216466,Wendell
179044,20.0,175.26,146,67.0,76.0,256.0,269.0,372.0,248.0,304.0,201.0,49.0,216466,Wendell
179043,20.0,175.26,146,67.0,76.0,256.0,269.0,372.0,248.0,304.0,201.0,49.0,216466,Wendell
179042,21.0,175.26,146,67.0,76.0,256.0,269.0,375.0,248.0,304.0,201.0,49.0,216466,Wendell
179041,21.0,175.26,146,67.0,76.0,256.0,320.0,375.0,248.0,304.0,201.0,49.0,216466,Wendell
179040,21.0,175.26,146,67.0,76.0,255.0,324.0,384.0,271.0,317.0,201.0,49.0,216466,Wendell
179047,20.0,175.26,146,64.0,73.0,248.0,262.0,365.0,240.0,292.0,192.0,49.0,216466,Wendell
179038,21.0,175.26,146,69.0,77.0,259.0,342.0,377.0,309.0,328.0,200.0,49.0,216466,Wendell
179039,21.0,175.26,146,69.0,77.0,259.0,340.0,377.0,309.0,328.0,200.0,49.0,216466,Wendell
179032,22.0,175.26,146,77.0,85.0,273.0,355.0,402.0,317.0,349.0,230.0,54.0,216466,Wendell
179033,22.0,175.26,146,77.0,85.0,273.0,355.0,402.0,317.0,349.0,230.0,54.0,216466,Wendell
179031,22.0,175.26,146,77.0,85.0,273.0,354.0,402.0,318.0,345.0,230.0,54.0,216466,Wendell
179035,21.0,175.26,146,71.0,79.0,261.0,343.0,390.0,312.0,341.0,211.0,49.0,216466,Wendell
179036,21.0,175.26,146,70.0,78.0,261.0,343.0,383.0,312.0,341.0,203.0,49.0,216466,Wendell
179037,21.0,175.26,146,70.0,78.0,260.0,343.0,382.0,312.0,333.0,203.0,49.0,216466,Wendell
179034,22.0,175.26,146,77.0,85.0,273.0,353.0,402.0,317.0,349.0,230.0,54.0,216466,Wendell
179304,21.0,177.8,148,68.0,74.0,325.0,282.0,389.0,314.0,276.0,105.0,107.0,186600,Wesley
179310,33.0,180.34,159,73.0,73.0,363.0,352.0,350.0,379.0,338.0,120.0,49.0,163092,Wesley
179321,26.0,180.34,159,56.0,62.0,301.0,317.0,339.0,306.0,288.0,130.0,49.0,163092,Wesley
179305,19.0,177.8,148,68.0,74.0,325.0,282.0,389.0,314.0,276.0,105.0,107.0,186600,Wesley
179306,33.0,180.34,159,72.0,72.0,356.0,352.0,349.0,378.0,336.0,120.0,49.0,163092,Wesley
179307,33.0,180.34,159,72.0,72.0,358.0,351.0,349.0,378.0,336.0,120.0,49.0,163092,Wesley
179308,33.0,180.34,159,73.0,73.0,362.0,352.0,349.0,378.0,336.0,120.0,49.0,163092,Wesley
179309,33.0,180.34,159,73.0,73.0,363.0,352.0,350.0,379.0,338.0,120.0,49.0,163092,Wesley
179311,32.0,180.34,159,73.0,73.0,363.0,352.0,350.0,379.0,338.0,120.0,49.0,163092,Wesley
179315,32.0,180.34,159,73.0,73.0,361.0,355.0,350.0,378.0,334.0,130.0,49.0,163092,Wesley
179313,32.0,180.34,159,72.0,72.0,362.0,351.0,350.0,377.0,336.0,120.0,49.0,163092,Wesley
179314,32.0,180.34,159,72.0,72.0,363.0,354.0,350.0,378.0,336.0,120.0,49.0,163092,Wesley
179316,32.0,180.34,159,77.0,77.0,375.0,362.0,350.0,385.0,334.0,130.0,49.0,163092,Wesley
179317,31.0,180.34,159,74.0,74.0,365.0,356.0,349.0,353.0,328.0,130.0,49.0,163092,Wesley
179318,28.0,180.34,159,74.0,74.0,365.0,356.0,349.0,353.0,328.0,130.0,49.0,163092,Wesley
179319,27.0,180.34,159,74.0,74.0,365.0,356.0,349.0,353.0,328.0,130.0,49.0,163092,Wesley
179320,27.0,180.34,159,56.0,62.0,301.0,317.0,339.0,306.0,288.0,130.0,49.0,163092,Wesley
179303,22.0,177.8,148,68.0,74.0,328.0,308.0,384.0,323.0,284.0,131.0,127.0,186600,Wesley
179312,32.0,180.34,159,73.0,73.0,363.0,352.0,350.0,379.0,338.0,120.0,49.0,163092,Wesley
179302,22.0,177.8,148,71.0,75.0,335.0,330.0,396.0,349.0,363.0,199.0,139.0,186600,Wesley
179298,25.0,177.8,148,71.0,79.0,332.0,352.0,383.0,352.0,321.0,201.0,50.0,186600,Wesley
179300,23.0,177.8,148,76.0,85.0,332.0,352.0,397.0,358.0,321.0,201.0,50.0,186600,Wesley
179301,23.0,177.8,148,76.0,85.0,340.0,352.0,397.0,360.0,335.0,201.0,50.0,186600,Wesley
179282,28.0,177.8,148,73.0,73.0,347.0,360.0,378.0,357.0,342.0,204.0,50.0,186600,Wesley
179283,28.0,177.8,148,74.0,74.0,351.0,357.0,398.0,369.0,347.0,207.0,50.0,186600,Wesley
179284,26.0,177.8,148,74.0,74.0,351.0,357.0,398.0,369.0,347.0,207.0,50.0,186600,Wesley
179286,26.0,177.8,148,74.0,74.0,351.0,357.0,394.0,369.0,347.0,207.0,50.0,186600,Wesley
179287,26.0,177.8,148,74.0,74.0,351.0,357.0,391.0,369.0,347.0,207.0,50.0,186600,Wesley
179288,26.0,177.8,148,74.0,74.0,351.0,357.0,389.0,369.0,347.0,207.0,50.0,186600,Wesley
179289,26.0,177.8,148,74.0,74.0,351.0,357.0,389.0,362.0,347.0,207.0,50.0,186600,Wesley
179285,26.0,177.8,148,74.0,74.0,351.0,357.0,398.0,369.0,347.0,207.0,50.0,186600,Wesley
179291,26.0,177.8,148,72.0,74.0,347.0,353.0,383.0,349.0,333.0,201.0,50.0,186600,Wesley
179292,26.0,177.8,148,72.0,74.0,347.0,353.0,383.0,349.0,333.0,201.0,50.0,186600,Wesley
179293,25.0,177.8,148,71.0,74.0,335.0,349.0,383.0,349.0,333.0,201.0,50.0,186600,Wesley
179294,25.0,177.8,148,72.0,74.0,335.0,351.0,383.0,349.0,340.0,201.0,50.0,186600,Wesley
179295,25.0,177.8,148,70.0,74.0,336.0,350.0,383.0,349.0,321.0,201.0,50.0,186600,Wesley
179296,25.0,177.8,148,70.0,74.0,331.0,344.0,383.0,349.0,321.0,201.0,50.0,186600,Wesley
179297,25.0,177.8,148,70.0,74.0,331.0,344.0,383.0,349.0,321.0,201.0,50.0,186600,Wesley
179299,24.0,177.8,148,71.0,79.0,332.0,352.0,383.0,352.0,321.0,201.0,50.0,186600,Wesley
179290,26.0,177.8,148,72.0,74.0,351.0,357.0,389.0,354.0,339.0,207.0,50.0,186600,Wesley
179899,24.0,182.88,176,67.0,74.0,292.0,279.0,353.0,327.0,271.0,73.0,110.0,183308,William
179898,26.0,182.88,176,67.0,74.0,292.0,279.0,353.0,327.0,271.0,73.0,110.0,183308,William
179897,27.0,182.88,176,72.0,74.0,332.0,295.0,362.0,353.0,341.0,75.0,123.0,183308,William
179893,29.0,182.88,176,70.0,70.0,321.0,295.0,325.0,353.0,276.0,75.0,50.0,183308,William
179895,28.0,182.88,176,71.0,74.0,331.0,295.0,359.0,351.0,278.0,75.0,50.0,183308,William
179894,28.0,182.88,176,71.0,74.0,331.0,295.0,359.0,351.0,278.0,75.0,50.0,183308,William
179896,27.0,182.88,176,70.0,76.0,326.0,295.0,359.0,348.0,336.0,75.0,121.0,183308,William
179955,25.0,175.26,165,82.0,84.0,319.0,384.0,427.0,334.0,291.0,82.0,59.0,180403,Willian
179953,25.0,175.26,165,82.0,84.0,319.0,384.0,428.0,344.0,307.0,82.0,59.0,180403,Willian
179954,25.0,175.26,165,82.0,84.0,319.0,384.0,427.0,344.0,307.0,82.0,59.0,180403,Willian
179962,18.0,175.26,165,81.0,86.0,304.0,367.0,410.0,322.0,282.0,72.0,59.0,180403,Willian
179952,25.0,175.26,165,83.0,84.0,319.0,384.0,428.0,344.0,307.0,82.0,59.0,180403,Willian
179958,25.0,175.26,165,83.0,86.0,319.0,384.0,427.0,334.0,291.0,82.0,59.0,180403,Willian
179959,24.0,175.26,165,82.0,86.0,306.0,380.0,418.0,325.0,289.0,72.0,59.0,180403,Willian
179960,24.0,175.26,165,81.0,86.0,307.0,372.0,410.0,322.0,285.0,72.0,59.0,180403,Willian
179961,24.0,175.26,165,81.0,86.0,304.0,367.0,410.0,322.0,282.0,72.0,59.0,180403,Willian
179957,25.0,175.26,165,82.0,84.0,319.0,382.0,427.0,334.0,291.0,82.0,59.0,180403,Willian
179951,25.0,175.26,165,83.0,84.0,319.0,384.0,428.0,344.0,307.0,82.0,59.0,180403,Willian
179956,25.0,175.26,165,82.0,84.0,319.0,382.0,427.0,334.0,291.0,82.0,59.0,180403,Willian
179949,26.0,175.26,165,82.0,84.0,319.0,383.0,428.0,344.0,307.0,156.0,59.0,180403,Willian
179950,26.0,175.26,165,82.0,84.0,319.0,383.0,428.0,344.0,307.0,156.0,59.0,180403,Willian
179941,27.0,175.26,165,83.0,84.0,320.0,414.0,428.0,344.0,320.0,156.0,59.0,180403,Willian
179942,27.0,175.26,165,82.0,83.0,319.0,413.0,428.0,344.0,319.0,156.0,59.0,180403,Willian
179943,27.0,175.26,165,82.0,83.0,319.0,413.0,428.0,344.0,317.0,156.0,59.0,180403,Willian
179940,27.0,175.26,165,83.0,84.0,320.0,415.0,428.0,344.0,320.0,156.0,59.0,180403,Willian
179945,27.0,175.26,165,82.0,83.0,319.0,409.0,428.0,344.0,316.0,156.0,59.0,180403,Willian
179946,27.0,175.26,165,82.0,84.0,319.0,409.0,428.0,344.0,316.0,156.0,59.0,180403,Willian
179947,27.0,175.26,165,82.0,84.0,319.0,399.0,428.0,344.0,316.0,156.0,59.0,180403,Willian
179948,27.0,175.26,165,82.0,84.0,319.0,379.0,428.0,344.0,316.0,156.0,59.0,180403,Willian
179944,27.0,175.26,165,82.0,83.0,319.0,413.0,428.0,344.0,316.0,156.0,59.0,180403,Willian
179973,26.0,175.26,165,77.0,82.0,315.0,324.0,404.0,393.0,350.0,242.0,49.0,190749,Willians
179980,21.0,175.26,165,64.0,71.0,279.0,273.0,387.0,319.0,297.0,196.0,133.0,190749,Willians
179979,23.0,175.26,165,64.0,71.0,279.0,273.0,387.0,319.0,297.0,196.0,133.0,190749,Willians
179978,23.0,175.26,165,73.0,74.0,311.0,304.0,411.0,348.0,331.0,219.0,143.0,190749,Willians
179977,24.0,175.26,165,74.0,78.0,322.0,319.0,403.0,367.0,359.0,231.0,143.0,190749,Willians
179975,25.0,175.26,165,75.0,78.0,296.0,327.0,407.0,378.0,350.0,243.0,49.0,190749,Willians
179974,25.0,175.26,165,77.0,83.0,311.0,324.0,398.0,393.0,354.0,247.0,49.0,190749,Willians
179972,26.0,175.26,165,78.0,80.0,330.0,339.0,359.0,383.0,354.0,237.0,49.0,190749,Willians
179976,24.0,175.26,165,75.0,78.0,322.0,319.0,409.0,366.0,310.0,231.0,49.0,190749,Willians
179970,27.0,175.26,165,78.0,80.0,330.0,339.0,359.0,383.0,354.0,237.0,49.0,190749,Willians
179969,27.0,175.26,165,78.0,80.0,330.0,339.0,359.0,383.0,354.0,237.0,49.0,190749,Willians
179968,27.0,175.26,165,78.0,80.0,330.0,339.0,359.0,383.0,354.0,242.0,49.0,190749,Willians
179967,28.0,175.26,165,78.0,78.0,330.0,339.0,359.0,383.0,354.0,242.0,49.0,190749,Willians
179966,28.0,175.26,165,78.0,78.0,330.0,339.0,359.0,383.0,354.0,242.0,49.0,190749,Willians
179965,29.0,175.26,165,78.0,78.0,330.0,339.0,359.0,383.0,354.0,242.0,49.0,190749,Willians
179964,29.0,175.26,165,76.0,76.0,317.0,324.0,368.0,381.0,347.0,242.0,49.0,190749,Willians
179963,30.0,175.26,165,76.0,76.0,317.0,324.0,368.0,381.0,347.0,242.0,49.0,190749,Willians
179971,27.0,175.26,165,78.0,80.0,330.0,339.0,363.0,383.0,354.0,237.0,49.0,190749,Willians
180072,13.0,170.18,152,61.0,70.0,288.0,314.0,335.0,266.0,258.0,152.0,52.0,210544,Willyan
180071,18.0,170.18,152,61.0,70.0,288.0,314.0,335.0,266.0,258.0,152.0,52.0,210544,Willyan
180070,18.0,170.18,152,66.0,74.0,278.0,318.0,346.0,281.0,257.0,130.0,52.0,210544,Willyan
180069,19.0,170.18,152,66.0,74.0,278.0,318.0,346.0,284.0,257.0,89.0,52.0,210544,Willyan
180068,19.0,170.18,152,66.0,74.0,278.0,318.0,346.0,284.0,257.0,89.0,52.0,210544,Willyan
180067,19.0,170.18,152,66.0,74.0,278.0,318.0,394.0,284.0,257.0,89.0,52.0,210544,Willyan
180066,20.0,170.18,152,66.0,74.0,278.0,318.0,394.0,284.0,257.0,89.0,52.0,210544,Willyan
180064,21.0,170.18,152,65.0,73.0,269.0,319.0,393.0,271.0,256.0,92.0,57.0,210544,Willyan
180063,21.0,170.18,152,65.0,73.0,269.0,319.0,396.0,271.0,256.0,92.0,57.0,210544,Willyan
180062,21.0,170.18,152,65.0,73.0,269.0,319.0,396.0,271.0,256.0,92.0,57.0,210544,Willyan
180061,21.0,170.18,152,66.0,74.0,273.0,328.0,396.0,290.0,279.0,122.0,57.0,210544,Willyan
